video_id,channel_id,channel_name,title,description,published_at,view_count,like_count,comment_count,has_transcript,transcript_word_count,title_clean,description_clean,pub_date,pub_date_norm,asx_return_T0,asx_return_T1,asx_return_T3,asx_close_T0
6waQ2sqLd6w,UCUTBGhs_c0RzjHHP2-ndhyQ,ETFadviser (Australia),WTF ETF: The Best ETFs Aussies are Missing #etf #asx #investing  #etfs,Can you believe Australian investors are missing the best performing ETFs? Remember if you are only looking at Australian ...,2025-06-02 03:12:38+00:00,7234,122,6,False,0,WTF ETF: The Best ETFs Aussies are Missing #etf #asx #investing #etfs,Can you believe Australian investors are missing the best performing ETFs? Remember if you are only looking at Australian .,2025-06-02,2025-06-02,-0.0024423613715338632,0.006251481249270219,-0.00033943830677329867,8414.099609375
qZ7OG7zA2KM,UCpM8g1OHwMh2brhdWAqDfgg,Stock Binge,Top 3 ASX gold stocks to watch in 2025!✨ #shorts #australia,"Shining bright like gold! From Australia to Alaska and West Africa, these gold miners are leading the way in value, growth, and ...",2025-01-27 17:27:48+00:00,414,3,1,False,0,Top 3 ASX gold stocks to watch in 2025! #shorts #australia,"Shining bright like gold! From Australia to Alaska and West Africa, these gold miners are leading the way in value, growth, and .",2025-01-27,2025-01-27,,-0.001165524717230193,0.012205470507280713,
YIhXrh5aW6o,UCpM8g1OHwMh2brhdWAqDfgg,Stock Binge,Top 3 ASX Wine Stocks to Watch in 2025! #shorts #australia,Top 3 ASX Wine Stocks to Watch in 2025! Looking for the best picks in the wine sector? These 3 ASX stocks are ones to keep ...,2025-01-27 17:22:20+00:00,170,2,0,False,0,Top 3 ASX Wine Stocks to Watch in 2025! #shorts #australia,Top 3 ASX Wine Stocks to Watch in 2025! Looking for the best picks in the wine sector? These 3 ASX stocks are ones to keep .,2025-01-27,2025-01-27,,-0.001165524717230193,0.012205470507280713,
T2vwYPyD6gY,UC9HnXavh2BIj5VQctuhArjQ,Veye Australia,Top 3 ASX Dividend Stocks,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted source for independent equity ...",2025-08-30 05:51:32+00:00,1348,9,0,False,0,Top 3 ASX Dividend Stocks,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted source for independent equity .",2025-08-30,2025-08-30,,-0.005059501848733161,-0.018178528614754885,
zcAXBwmmne4,UC9HnXavh2BIj5VQctuhArjQ,Veye Australia,Top 5 ASX Pharma Stocks to Watch in 2025     #pharmaceuticalindustry #pharma #stockanalysis,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted source for independent equity ...",2025-07-29 08:13:38+00:00,577,3,0,False,0,Top 5 ASX Pharma Stocks to Watch in 2025 #pharmaceuticalindustry #pharma #stockanalysis,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted source for independent equity .",2025-07-29,2025-07-29,0.0007932457899868517,0.005950966566481641,-0.009241868336522852,8704.599609375
XwY084z_UG4,UC9HnXavh2BIj5VQctuhArjQ,Veye Australia,Top 5 ASX Stocks Under $1 | #veye #australianstockmarket #longtermstocks  #pennystocks,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted hub for independent equity ...",2025-09-15 07:11:31+00:00,1412,14,0,False,0,Top 5 ASX Stocks Under $1 | #veye #australianstockmarket #longtermstocks #pennystocks,"About Veye | Daily Stock Market Analysis & Premium Reports Welcome to Veye, Australia's trusted hub for independent equity .",2025-09-15,2025-09-15,-0.0013424167334790127,0.0027900367460182984,-0.00831204906588423,8853.0
VJXh0Qduup0,UC6_HYRP3E1KpJVg3ra7p3gQ,Bryan Invest,How To Invest in Australia 2026 (Stock Market Step by Step Beginner&#39;s Guide),"In this video, I'm going to show you the easiest way to invest in the Australian Stock Market if you are a beginner.",2024-06-11 08:14:50+00:00,122197,3556,405,False,0,How To Invest in Australia 2026 (Stock Market Step by Step Beginner&#39;s Guide),"In this video, I'm going to show you the easiest way to invest in the Australian Stock Market if you are a beginner.",2024-06-11,2024-06-11,-0.013307900465171718,-0.005144789804029548,-0.003277596550169015,7755.39990234375
gMyVHBhDvz4,UCQpPo9BNwezg54N9hMFQp6Q,Nischa,Ex-Banker Explains: How to Invest for Beginners in 2026,"Reserve your spot for my next LIVE Investing Workshop: https://nischa.me/investyt In this video, I'll show you how to invest as a ...",2025-10-23 13:17:32+00:00,1446020,44181,2221,False,0,Ex-Banker Explains: How to Invest for Beginners in 2026,"Reserve your spot for my next LIVE Investing Workshop: In this video, I'll show you how to invest as a .",2025-10-23,2025-10-23,0.0003100558900885897,-0.0015277438873757543,-0.004759442912027678,9032.7998046875
1OF53QNbMrE,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,Investing Tips for Beginners,,2024-12-06 17:26:39+00:00,10028341,425166,2553,False,0,Investing Tips for Beginners,nan,2024-12-06,2024-12-06,-0.006371756305211029,0.0002493331208783811,-0.00469443472238773,8420.900390625
bb6_M_srMBk,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,Stock Market for Beginners 2025/2026 – The Ultimate Investing Guide,"In this 50+ minute long tutorial, you will learn exactly how to buy and sell stocks step by step if you are a beginner! Share this ...",2025-01-31 17:30:07+00:00,1491267,30137,3278,False,0,Stock Market for Beginners 2025/2026 The Ultimate Investing Guide,"In this 50+ minute long tutorial, you will learn exactly how to buy and sell stocks step by step if you are a beginner! Share this .",2025-01-31,2025-01-31,-0.002081824247752939,-0.01792007050414468,0.005123046408526344,8532.2998046875
Jd8Xv1v51vU,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,Millionaire Explains: How to Invest for Beginners in 2026,"To get free fractional shares worth up to £100, use the promo code TILBURY or visit https://www.trading212.com/join/TILBURY.",2024-06-27 18:29:32+00:00,1040850,35392,3356,False,0,Millionaire Explains: How to Invest for Beginners in 2026,"To get free fractional shares worth up to 100, use the promo code TILBURY or visit",2024-06-27,2024-06-27,-0.0030065401957792837,0.0010180811181410565,-0.004193169543527886,7759.60009765625
sZUfTwjIakg,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,How To Get Filthy Rich During a Recession in 2026,"https://www.youtube.com/watch?v=6zb99U-_43M To get free fractional shares worth up to £100, use the promo code TILBURY or ...",2024-08-22 16:49:16+00:00,1600470,34559,1457,False,0,How To Get Filthy Rich During a Recession in 2026,"To get free fractional shares worth up to 100, use the promo code TILBURY or .",2024-08-22,2024-08-22,0.002059796517071444,-0.00038620875249162356,-0.001645099225369484,8027.0
HybyM8lY35E,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,HOW TO GET RICH WITH INVESTING,,2025-02-21 13:27:01+00:00,6788119,209765,2171,False,0,HOW TO GET RICH WITH INVESTING,nan,2025-02-21,2025-02-21,-0.0031959929349758553,0.0014464453264737553,-0.0013572867802942312,8296.2001953125
b5BsywkETfU,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,Investing Tips for Beginners,Join my Discord server: https://discord.gg/gohar I'll edit your college essay: https://nextadmit.com/services/essay/ Get into ...,2024-04-09 05:15:02+00:00,30562632,1327481,3599,False,0,Investing Tips for Beginners,Join my Discord server: I'll edit your college essay: Get into .,2024-04-09,2024-04-09,0.004506309742612125,0.00310572379040841,-0.0032635404527100453,7824.2001953125
5tMOLQq-Gy8,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,The BEST Investment in History,,2025-06-17 19:32:28+00:00,4884752,113752,1000,False,0,The BEST Investment in History,nan,2025-06-17,2025-06-17,-0.0008306332896254043,-0.001182444078295597,-0.0021352458316763467,8541.2998046875
IoVQswGGC14,UC_EUMYOQE5X76O0WghEMh4Q,ASX,ASX SMIDcaps Conference September 2025 | Panel Discussion -  Small-cap investing tips and tricks,The ASX SMIDcaps Conference provides investors with a unique opportunity to hear from emerging leaders across a broad range ...,2025-10-02 04:58:11+00:00,100,0,0,False,0,ASX SMIDcaps Conference September 2025 | Panel Discussion - Small-cap investing tips and tricks,The ASX SMIDcaps Conference provides investors with a unique opportunity to hear from emerging leaders across a broad range .,2025-10-02,2025-10-02,0.011327559503497397,0.004638996432767106,-0.0027390590406345394,8945.900390625
c7JJGGDQmEQ,UC_7HfgK3NI-Z0tf-Ib1d9kw,Steve | Call to Leap,Starting From $0 in 2026? Here’s How I’d Invest Step-by-Step,Join my FREE Beginner's Investing Master Class and ask me questions: https://bit.ly/3zUS9hI ➡️ Apply for my 1:1 mentorship ...,2025-04-06 16:00:48+00:00,2159670,54424,4703,False,0,Starting From $0 in 2026? Heres How Id Invest Step-by-Step,Join my FREE Beginner's Investing Master Class and ask me questions: Apply for my 1:1 mentorship .,2025-04-06,2025-04-06,,-0.04231983205946843,-0.01797603195739017,
Ay4fmZdZqJE,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,The Only Investing Video You’ll Ever Need (Start With $100),"To get free fractional shares worth up to £100, use the promo code TILBURY or visit https://www.trading212.com/join/TILBURY.",2024-12-28 14:31:54+00:00,6475253,138664,5429,False,0,The Only Investing Video Youll Ever Need (Start With $100),"To get free fractional shares worth up to 100, use the promo code TILBURY or visit",2024-12-28,2024-12-28,,-0.0032438216031687173,0.005159894737453152,
mSP2c728z68,UC6_HYRP3E1KpJVg3ra7p3gQ,Bryan Invest,How To Be a Millionaire on a Low Salary in Australia 2026,"In this video, I'll show you how regular people are becoming millionaires on a low salary in Australia.",2025-08-20 08:01:01+00:00,124715,2934,354,False,0,How To Be a Millionaire on a Low Salary in Australia 2026,"In this video, I'll show you how regular people are becoming millionaires on a low salary in Australia.",2025-08-20,2025-08-20,0.002450462468120529,0.011336578759250981,0.0005575751926085726,8918.0
uvdIEG0EUgE,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Top 4 dividend stocks in Australia (including 1 ETF),"In this Australian Finance Podcast episode, Owen Rask shares four Australian dividend shares that you can add to your investing ...",2025-05-14 05:00:57+00:00,151338,1943,114,False,0,Top 4 dividend stocks in Australia (including 1 ETF),"In this Australian Finance Podcast episode, Owen Rask shares four Australian dividend shares that you can add to your investing .",2025-05-14,2025-05-14,0.0012818489992743043,0.002161987471559712,-0.00582482409480678,8279.599609375
xHU5MHuUSKI,UCL-QLzGmf468WAL1U-9g0qA,Craig Percoco,How To Start Day Trading As A Beginner In 2025 [Full Tutorial],Education/Private Team: https://bit.ly/3FJBqBf In this video I'm going to show you exactly how I would start my Trading career as a ...,2025-03-30 13:36:03+00:00,5877212,175214,11445,False,0,How To Start Day Trading As A Beginner In 2025 [Full Tutorial],Education/Private Team: In this video I'm going to show you exactly how I would start my Trading career as a .,2025-03-30,2025-03-30,,-0.017364081390159103,0.0011734472894451287,
wHmOOjk8LZI,UCQpPo9BNwezg54N9hMFQp6Q,Nischa,How to invest for beginner in 2025 #investing,Sign up for my free Investing Workshop https://nischa.me/invest (spots are limited) Here's how I'd invest my frost 10000.,2025-10-21 15:28:58+00:00,267384,9140,98,False,0,How to invest for beginner in 2025 #investing,Sign up for my free Investing Workshop (spots are limited) Here's how I'd invest my frost 10000.,2025-10-21,2025-10-21,0.006953110859447165,-0.0071140547706946,-0.0015277438873757543,9094.7001953125
1sImyYOxYPA,UCQpPo9BNwezg54N9hMFQp6Q,Nischa,"Ex-Banker Explains: How to Invest Your First $10,000",Reserve your spot for my next LIVE Investing Workshop: https://nischa.me/investyt In this video I show you how to invest your first ...,2025-10-19 12:00:06+00:00,744552,14324,922,False,0,"Ex-Banker Explains: How to Invest Your First $10,000",Reserve your spot for my next LIVE Investing Workshop: In this video I show you how to invest your first .,2025-10-19,2025-10-19,,0.004068856706524349,-0.0071140547706946,
kuCMo8CwjKs,UC_EUMYOQE5X76O0WghEMh4Q,ASX,Looking to boost income in your portfolio? | ASX Investor Day May 2025,"Are you looking for ways to enhance the income potential of your investment portfolio? In the current financial landscape, ...",2025-06-02 01:29:39+00:00,103,3,0,False,0,Looking to boost income in your portfolio? | ASX Investor Day May 2025,"Are you looking for ways to enhance the income potential of your investment portfolio? In the current financial landscape, .",2025-06-02,2025-06-02,-0.0024423613715338632,0.006251481249270219,-0.00033943830677329867,8414.099609375
pwkKfBP0zwA,UC_7HfgK3NI-Z0tf-Ib1d9kw,Steve | Call to Leap,3 ETFs I Would ONLY Invest In As A Beginner,"Got questions about investing? Don't miss out—join my Master Class today! I'll be hosting an exciting Q&A session at the end, ...",2024-08-06 23:00:51+00:00,952635,42153,723,False,0,3 ETFs I Would ONLY Invest In As A Beginner,"Got questions about investing? Don't miss outjoin my Master Class today! I'll be hosting an exciting Q&A session at the end, .",2024-08-06,2024-08-06,0.0040524994253618996,0.002499766526981251,0.012457718733728251,7680.60009765625
CC6IxGsdrLE,UCL-QLzGmf468WAL1U-9g0qA,Craig Percoco,How To Start Day Trading As A BEGINNER (2025 Tutorial),Education/Private Team: https://bit.ly/4nbs3Kk In this video I'm going to show you how I would start Day Trading As A Beginner If I ...,2025-10-19 13:58:21+00:00,240568,8707,1807,False,0,How To Start Day Trading As A BEGINNER (2025 Tutorial),Education/Private Team: In this video I'm going to show you how I would start Day Trading As A Beginner If I .,2025-10-19,2025-10-19,,0.004068856706524349,-0.0071140547706946,
8i6n5z9OXzM,UCDa21MKyIA2wRdd-g55P5Jw,Joyee Yang,How To Read Stock Charts Like A PRO Investor (Beginner Guide),Join me LIVE for 90-minutes to learn everything I wish I was taught about investing as a beginner: ...,2025-04-12 14:00:06+00:00,790465,48919,3377,False,0,How To Read Stock Charts Like A PRO Investor (Beginner Guide),Join me LIVE for 90-minutes to learn everything I wish I was taught about investing as a beginner: .,2025-04-12,2025-04-12,,0.013352526993559044,-0.00036078344928103245,
gthMb_UViPY,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,How to Survive and Profit In a Recession (2025),Try Rocket Money for free: https://RocketMoney.com/Humphrey Dollar Cost Average Video: ...,2025-04-23 18:00:44+00:00,194527,4889,688,False,0,How to Survive and Profit In a Recession (2025),Try Rocket Money for free: Dollar Cost Average Video: .,2025-04-23,2025-04-23,0.013279235750879526,0.006022371733160892,0.009190831564249269,7920.5
NrLV7QIKfPM,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,ASX shares crash – is this a bargain opportunity?,"Your weekend 2 Sense episode is out now. @owenraskau and @drewmiddy do a BUY, HOLD, SELL on Fortescue, discuss the ...",2025-10-14 02:15:00+00:00,5434,26,0,False,0,ASX shares crash is this a bargain opportunity?,"Your weekend 2 Sense episode is out now. @owenraskau and @drewmiddy do a BUY, HOLD, SELL on Fortescue, discuss the .",2025-10-14,2025-10-14,0.0018688461186235905,0.010281591566145387,-0.008061023200196638,8899.400390625
OAfgNZpszbs,UCXZlK6gSJ_kXhDQpZa_LQtQ,Wealth Within,This Sector will Outperform AI in 2026: 3 ASX Stocks to Buy Now,What if the biggest sector in 2026 is not Artificial Intelligence? What if the real money is flowing somewhere almost no one is ...,2025-12-08 06:30:23+00:00,8422,157,5,False,0,This Sector will Outperform AI in 2026: 3 ASX Stocks to Buy Now,What if the biggest sector in 2026 is not Artificial Intelligence? What if the real money is flowing somewhere almost no one is .,2025-12-08,2025-12-08,-0.0011812034386546877,-0.004464078458352949,0.0014685885727827586,8624.400390625
